,platformId,gameId,champion,queue,season,timestamp,role,lane,status.status_code,status.message,matches,startIndex,endIndex,totalGames
13587,NA1,-2147483648,75.0,420.0,13.0,1575853117562.0,SOLO,TOP,,,,,,
13588,NA1,-2147483648,75.0,420.0,13.0,1575275548314.0,SOLO,TOP,,,,,,
13589,NA1,-2147483648,75.0,420.0,13.0,1573116053729.0,SOLO,TOP,,,,,,
13590,NA1,-2147483648,75.0,420.0,13.0,1567224646066.0,DUO_SUPPORT,NONE,,,,,,
13591,NA1,-2147483648,75.0,420.0,13.0,1567215025220.0,DUO,NONE,,,,,,
13592,NA1,-2147483648,75.0,420.0,13.0,1566124170106.0,SOLO,TOP,,,,,,
13593,NA1,-2147483648,75.0,420.0,13.0,1564933300591.0,SOLO,TOP,,,,,,
13594,NA1,-2147483648,75.0,420.0,13.0,1564705014242.0,DUO,BOTTOM,,,,,,
13595,NA1,-2147483648,75.0,420.0,13.0,1556993729376.0,SOLO,TOP,,,,,,
13596,NA1,-2147483648,75.0,420.0,12.0,1543042344396.0,SOLO,TOP,,,,,,
13597,NA1,-2147483648,75.0,420.0,12.0,1542654214622.0,SOLO,TOP,,,,,,
13598,NA1,-2147483648,75.0,420.0,13.0,1586745124019.0,SOLO,TOP,,,,,,
13599,NA1,-2147483648,75.0,420.0,13.0,1586632414904.0,SOLO,TOP,,,,,,
13600,NA1,-2147483648,75.0,420.0,13.0,1582470463842.0,SOLO,TOP,,,,,,
13601,NA1,-2147483648,75.0,420.0,13.0,1568892116696.0,SOLO,TOP,,,,,,
13602,NA1,-2147483648,75.0,420.0,13.0,1568889823862.0,SOLO,TOP,,,,,,
13603,NA1,-2147483648,75.0,420.0,13.0,1568465105742.0,SOLO,TOP,,,,,,
13604,NA1,-2147483648,75.0,420.0,13.0,1567537467775.0,SOLO,TOP,,,,,,
13605,NA1,-2147483648,75.0,420.0,13.0,1567052432876.0,SOLO,TOP,,,,,,
13606,NA1,-2147483648,75.0,420.0,13.0,1564449877067.0,DUO,NONE,,,,,,
13607,NA1,-2147483648,75.0,420.0,13.0,1563164001774.0,SOLO,TOP,,,,,,
13608,NA1,-2147483648,75.0,420.0,13.0,1561854290384.0,SOLO,TOP,,,,,,
13609,NA1,-2147483648,75.0,420.0,13.0,1561769654838.0,SOLO,TOP,,,,,,
13610,NA1,-2147483648,75.0,420.0,13.0,1561507921830.0,SOLO,TOP,,,,,,
13611,NA1,-2147483648,75.0,420.0,13.0,1558868546788.0,SOLO,TOP,,,,,,
13612,NA1,-2147483648,75.0,420.0,13.0,1557338735836.0,SOLO,TOP,,,,,,
13613,NA1,-2147483648,75.0,420.0,13.0,1556945547895.0,SOLO,TOP,,,,,,
13614,NA1,-2147483648,75.0,420.0,13.0,1555136252229.0,SOLO,TOP,,,,,,
13615,NA1,-2147483648,75.0,420.0,13.0,1554819868795.0,NONE,JUNGLE,,,,,,
13616,NA1,-2147483648,75.0,420.0,13.0,1554733086861.0,DUO_SUPPORT,NONE,,,,,,
13617,NA1,-2147483648,75.0,420.0,13.0,1552270483836.0,SOLO,TOP,,,,,,
13618,NA1,-2147483648,75.0,420.0,13.0,1550704440376.0,SOLO,TOP,,,,,,
13619,NA1,-2147483648,75.0,420.0,13.0,1550702448746.0,SOLO,TOP,,,,,,
13620,NA1,-2147483648,75.0,420.0,13.0,1596899256213.0,DUO,TOP,,,,,,
13621,NA1,-2147483648,75.0,420.0,13.0,1587257153166.0,NONE,JUNGLE,,,,,,
13622,NA1,-2147483648,75.0,420.0,13.0,1566330665022.0,SOLO,TOP,,,,,,
13623,NA1,-2147483648,75.0,420.0,13.0,1566286981973.0,SOLO,TOP,,,,,,
13624,NA1,-2147483648,75.0,420.0,13.0,1566228289283.0,DUO_CARRY,TOP,,,,,,
13625,NA1,-2147483648,75.0,420.0,13.0,1556155957900.0,SOLO,TOP,,,,,,
13626,NA1,-2147483648,75.0,420.0,13.0,1550515483620.0,SOLO,TOP,,,,,,
13627,NA1,-2147483648,75.0,420.0,13.0,1591319369037.0,SOLO,TOP,,,,,,
13628,NA1,-2147483648,75.0,420.0,13.0,1591134186754.0,DUO,NONE,,,,,,
13629,NA1,-2147483648,75.0,420.0,13.0,1590872980600.0,SOLO,TOP,,,,,,
13630,NA1,-2147483648,75.0,420.0,13.0,1590822312452.0,SOLO,TOP,,,,,,
13631,NA1,-2147483648,75.0,420.0,13.0,1590816316239.0,SOLO,TOP,,,,,,
13632,NA1,-2147483648,75.0,420.0,13.0,1590547327311.0,SOLO,TOP,,,,,,
13633,NA1,-2147483648,75.0,420.0,13.0,1590543782272.0,SOLO,TOP,,,,,,
13634,NA1,-2147483648,75.0,420.0,13.0,1587430305425.0,SOLO,TOP,,,,,,
13635,NA1,-2147483648,75.0,420.0,13.0,1587187992031.0,SOLO,TOP,,,,,,
13636,NA1,-2147483648,75.0,420.0,13.0,1580587838904.0,SOLO,TOP,,,,,,
13637,NA1,-2147483648,75.0,420.0,13.0,1593443268339.0,SOLO,TOP,,,,,,
13638,NA1,-2147483648,75.0,420.0,13.0,1593139693770.0,SOLO,TOP,,,,,,
13639,NA1,-2147483648,75.0,420.0,13.0,1573008196235.0,SOLO,TOP,,,,,,
13640,NA1,-2147483648,75.0,420.0,13.0,1573005800838.0,SOLO,TOP,,,,,,
13641,NA1,-2147483648,75.0,420.0,13.0,1573001078880.0,SOLO,TOP,,,,,,
13642,NA1,-2147483648,75.0,420.0,13.0,1570482552692.0,SOLO,TOP,,,,,,
13643,NA1,-2147483648,75.0,420.0,13.0,1570153009117.0,SOLO,TOP,,,,,,
13644,NA1,-2147483648,75.0,420.0,13.0,1593193094022.0,SOLO,TOP,,,,,,
13645,NA1,-2147483648,75.0,420.0,13.0,1551384821562.0,SOLO,TOP,,,,,,
13646,NA1,-2147483648,75.0,420.0,13.0,1551382355158.0,SOLO,TOP,,,,,,
13647,NA1,-2147483648,75.0,420.0,13.0,1585192239210.0,NONE,JUNGLE,,,,,,
13648,NA1,-2147483648,75.0,420.0,13.0,1596366340625.0,NONE,JUNGLE,,,,,,
13649,NA1,-2147483648,75.0,420.0,13.0,1598320188604.0,NONE,JUNGLE,,,,,,
13650,NA1,-2147483648,75.0,420.0,13.0,1594213971697.0,SOLO,TOP,,,,,,
13651,NA1,-2147483648,75.0,420.0,13.0,1568909864875.0,SOLO,TOP,,,,,,
13652,NA1,-2147483648,75.0,420.0,13.0,1567386643125.0,SOLO,TOP,,,,,,
13653,NA1,-2147483648,75.0,420.0,13.0,1562217048520.0,SOLO,TOP,,,,,,
13654,NA1,-2147483648,75.0,420.0,13.0,1561919831172.0,SOLO,TOP,,,,,,
13655,NA1,-2147483648,75.0,420.0,13.0,1561816689555.0,SOLO,TOP,,,,,,
13656,NA1,-2147483648,75.0,420.0,13.0,1561599383479.0,SOLO,TOP,,,,,,
13657,NA1,-2147483648,75.0,420.0,13.0,1561514834853.0,DUO_CARRY,MID,,,,,,
13658,NA1,-2147483648,75.0,420.0,13.0,1560370944162.0,SOLO,TOP,,,,,,
13659,NA1,-2147483648,75.0,420.0,13.0,1560369791099.0,DUO,NONE,,,,,,
13660,NA1,-2147483648,75.0,420.0,13.0,1560367259955.0,SOLO,TOP,,,,,,
13661,NA1,-2147483648,75.0,420.0,13.0,1591292520045.0,DUO_SUPPORT,NONE,,,,,,
13662,NA1,-2147483648,75.0,420.0,13.0,1569203915778.0,SOLO,TOP,,,,,,
13663,NA1,-2147483648,75.0,420.0,13.0,1587173662327.0,DUO,TOP,,,,,,
13664,NA1,-2147483648,75.0,420.0,13.0,1594506380570.0,SOLO,TOP,,,,,,
13665,NA1,-2147483648,75.0,420.0,13.0,1593547907938.0,NONE,JUNGLE,,,,,,
13666,NA1,-2147483648,75.0,420.0,13.0,1593255273711.0,SOLO,TOP,,,,,,
13667,NA1,-2147483648,75.0,420.0,13.0,1593202447250.0,NONE,JUNGLE,,,,,,
13668,NA1,-2147483648,75.0,420.0,13.0,1589986794303.0,DUO,NONE,,,,,,
13669,NA1,-2147483648,75.0,420.0,13.0,1588645636438.0,NONE,JUNGLE,,,,,,
13670,NA1,-2147483648,75.0,420.0,13.0,1588265139509.0,NONE,JUNGLE,,,,,,
13671,NA1,-2147483648,75.0,420.0,13.0,1588259843712.0,NONE,JUNGLE,,,,,,
13672,NA1,-2147483648,75.0,420.0,13.0,1588137707138.0,NONE,JUNGLE,,,,,,
13673,NA1,-2147483648,75.0,420.0,13.0,1587863522835.0,NONE,JUNGLE,,,,,,
13674,NA1,-2147483648,75.0,420.0,13.0,1587413931714.0,NONE,JUNGLE,,,,,,
13675,NA1,-2147483648,75.0,420.0,13.0,1587359380110.0,NONE,JUNGLE,,,,,,
13676,NA1,-2147483648,75.0,420.0,13.0,1587177173927.0,NONE,JUNGLE,,,,,,
13677,NA1,-2147483648,75.0,420.0,13.0,1587087107307.0,NONE,JUNGLE,,,,,,
13678,NA1,-2147483648,75.0,420.0,13.0,1584607696690.0,NONE,JUNGLE,,,,,,
13679,NA1,-2147483648,75.0,420.0,13.0,1584566444006.0,NONE,JUNGLE,,,,,,
13680,NA1,-2147483648,75.0,420.0,13.0,1580348414093.0,SOLO,TOP,,,,,,
13681,NA1,-2147483648,75.0,420.0,13.0,1579750389380.0,NONE,JUNGLE,,,,,,
13682,NA1,-2147483648,75.0,420.0,13.0,1578965856836.0,NONE,JUNGLE,,,,,,
13683,NA1,-2147483648,75.0,420.0,13.0,1578963404429.0,DUO_SUPPORT,TOP,,,,,,
13684,NA1,-2147483648,75.0,420.0,13.0,1578960868024.0,NONE,JUNGLE,,,,,,
13685,NA1,-2147483648,75.0,420.0,13.0,1578884642955.0,SOLO,TOP,,,,,,
13686,NA1,-2147483648,75.0,420.0,13.0,1578884015424.0,DUO,NONE,,,,,,
13687,NA1,-2147483648,75.0,420.0,13.0,1555312799347.0,NONE,JUNGLE,,,,,,
13688,NA1,-2147483648,75.0,420.0,13.0,1586847591510.0,SOLO,TOP,,,,,,
13689,NA1,-2147483648,75.0,420.0,13.0,1568767442360.0,SOLO,TOP,,,,,,
13690,NA1,-2147483648,75.0,420.0,13.0,1567892302857.0,NONE,JUNGLE,,,,,,
13691,NA1,-2147483648,75.0,420.0,13.0,1588395288593.0,NONE,JUNGLE,,,,,,
13692,NA1,-2147483648,75.0,420.0,13.0,1588044959368.0,NONE,JUNGLE,,,,,,
13693,NA1,-2147483648,75.0,420.0,13.0,1587960477745.0,NONE,JUNGLE,,,,,,
13694,NA1,-2147483648,75.0,420.0,13.0,1587870359505.0,NONE,JUNGLE,,,,,,
13695,NA1,-2147483648,75.0,420.0,13.0,1587438927443.0,SOLO,TOP,,,,,,
13696,NA1,-2147483648,75.0,420.0,13.0,1587347899657.0,SOLO,TOP,,,,,,
13697,NA1,-2147483648,75.0,420.0,13.0,1586731225907.0,SOLO,TOP,,,,,,
13698,NA1,-2147483648,75.0,420.0,13.0,1585102462372.0,SOLO,TOP,,,,,,
13699,NA1,-2147483648,75.0,420.0,13.0,1585018727385.0,SOLO,TOP,,,,,,
13700,NA1,-2147483648,75.0,420.0,13.0,1576522265565.0,SOLO,TOP,,,,,,
13701,NA1,-2147483648,75.0,420.0,13.0,1570998179530.0,SOLO,TOP,,,,,,
13702,NA1,-2147483648,75.0,420.0,13.0,1579730824317.0,NONE,JUNGLE,,,,,,
13703,NA1,-2147483648,75.0,420.0,13.0,1578944520809.0,NONE,JUNGLE,,,,,,
13704,NA1,-2147483648,75.0,420.0,13.0,1578442324088.0,NONE,JUNGLE,,,,,,
13705,NA1,-2147483648,75.0,420.0,13.0,1578421543133.0,NONE,JUNGLE,,,,,,
13706,NA1,-2147483648,75.0,420.0,13.0,1576722211922.0,DUO,NONE,,,,,,
13707,NA1,-2147483648,75.0,420.0,13.0,1573424959612.0,NONE,JUNGLE,,,,,,
13708,NA1,-2147483648,75.0,420.0,13.0,1572803154808.0,NONE,JUNGLE,,,,,,
13709,NA1,-2147483648,75.0,420.0,12.0,1542252995303.0,NONE,JUNGLE,,,,,,
13710,NA1,-2147483648,75.0,420.0,13.0,1580212766171.0,SOLO,TOP,,,,,,
13711,NA1,-2147483648,75.0,420.0,13.0,1563078627705.0,SOLO,TOP,,,,,,
13712,NA1,-2147483648,75.0,420.0,13.0,1559146671286.0,SOLO,TOP,,,,,,
13713,NA1,-2147483648,75.0,420.0,13.0,1557906874449.0,DUO,NONE,,,,,,
13714,NA1,-2147483648,75.0,420.0,13.0,1557876134154.0,SOLO,TOP,,,,,,
13715,NA1,-2147483648,75.0,420.0,13.0,1557871427026.0,SOLO,TOP,,,,,,
13716,NA1,-2147483648,75.0,420.0,13.0,1557870555484.0,DUO,NONE,,,,,,
13717,NA1,-2147483648,75.0,420.0,13.0,1557866045741.0,DUO_SUPPORT,NONE,,,,,,
13718,NA1,-2147483648,75.0,420.0,13.0,1557785606846.0,SOLO,TOP,,,,,,
13719,NA1,-2147483648,75.0,420.0,13.0,1552924230822.0,SOLO,TOP,,,,,,
13720,NA1,-2147483648,75.0,420.0,13.0,1586546426323.0,SOLO,TOP,,,,,,
13721,NA1,-2147483648,75.0,420.0,13.0,1583711014747.0,SOLO,TOP,,,,,,
13722,NA1,-2147483648,75.0,420.0,13.0,1582407395598.0,DUO,NONE,,,,,,
13723,NA1,-2147483648,75.0,420.0,13.0,1594035581428.0,SOLO,TOP,,,,,,
13724,NA1,-2147483648,75.0,420.0,13.0,1568045865773.0,SOLO,TOP,,,,,,
13725,NA1,-2147483648,75.0,420.0,13.0,1568032666064.0,SOLO,TOP,,,,,,
13726,NA1,-2147483648,75.0,420.0,13.0,1567486368575.0,DUO,NONE,,,,,,
13727,NA1,-2147483648,75.0,420.0,13.0,1558668131052.0,SOLO,TOP,,,,,,
13728,NA1,-2147483648,75.0,420.0,13.0,1556625623981.0,SOLO,TOP,,,,,,
13729,NA1,-2147483648,75.0,420.0,13.0,1556337141644.0,SOLO,TOP,,,,,,
13730,NA1,-2147483648,75.0,420.0,13.0,1549390252342.0,SOLO,TOP,,,,,,
13731,NA1,-2147483648,75.0,420.0,13.0,1592069484028.0,SOLO,TOP,,,,,,
13732,NA1,-2147483648,75.0,420.0,13.0,1585520253689.0,DUO_SUPPORT,NONE,,,,,,
13733,NA1,-2147483648,75.0,420.0,13.0,1578213407252.0,SOLO,TOP,,,,,,
13734,NA1,-2147483648,75.0,420.0,13.0,1578122530199.0,SOLO,TOP,,,,,,
13735,NA1,-2147483648,75.0,420.0,13.0,1577947258928.0,SOLO,TOP,,,,,,
13736,NA1,-2147483648,75.0,420.0,13.0,1573959829211.0,SOLO,TOP,,,,,,
13737,NA1,-2147483648,75.0,420.0,13.0,1588966358729.0,DUO,NONE,,,,,,
13738,NA1,-2147483648,75.0,420.0,13.0,1585097484715.0,SOLO,TOP,,,,,,
13739,NA1,-2147483648,75.0,420.0,13.0,1584917637311.0,SOLO,TOP,,,,,,
13740,NA1,-2147483648,75.0,420.0,13.0,1550462044349.0,SOLO,TOP,,,,,,
13741,NA1,-2147483648,75.0,420.0,12.0,1547945879541.0,NONE,JUNGLE,,,,,,
13742,NA1,-2147483648,75.0,420.0,13.0,1555550875405.0,SOLO,TOP,,,,,,
13743,NA1,-2147483648,75.0,420.0,13.0,1552110250281.0,SOLO,TOP,,,,,,
13744,NA1,-2147483648,75.0,420.0,12.0,1544770171344.0,SOLO,TOP,,,,,,
13745,NA1,-2147483648,75.0,420.0,13.0,1592889399495.0,SOLO,TOP,,,,,,
13746,NA1,-2147483648,75.0,420.0,13.0,1592279763274.0,SOLO,TOP,,,,,,
13747,NA1,-2147483648,75.0,420.0,13.0,1592010925261.0,SOLO,TOP,,,,,,
13748,NA1,-2147483648,75.0,420.0,13.0,1592010209330.0,DUO,NONE,,,,,,
13749,NA1,-2147483648,75.0,420.0,13.0,1591986467424.0,DUO,NONE,,,,,,
13750,NA1,-2147483648,75.0,420.0,13.0,1591981743502.0,DUO,TOP,,,,,,
13751,NA1,-2147483648,75.0,420.0,13.0,1591978102058.0,SOLO,TOP,,,,,,
13752,NA1,-2147483648,75.0,420.0,13.0,1591931939200.0,DUO,TOP,,,,,,
13753,NA1,-2147483648,75.0,420.0,13.0,1591928828806.0,NONE,JUNGLE,,,,,,
13754,NA1,-2147483648,75.0,420.0,13.0,1591926889639.0,SOLO,TOP,,,,,,
13755,NA1,-2147483648,75.0,420.0,13.0,1591899556118.0,SOLO,TOP,,,,,,
13756,NA1,-2147483648,75.0,420.0,13.0,1598387510153.0,SOLO,TOP,,,,,,
13757,NA1,-2147483648,75.0,420.0,13.0,1594783235435.0,DUO,NONE,,,,,,
13758,NA1,-2147483648,75.0,420.0,13.0,1594777653795.0,SOLO,TOP,,,,,,
13759,NA1,-2147483648,75.0,420.0,13.0,1594777017872.0,DUO,NONE,,,,,,
13760,NA1,-2147483648,75.0,420.0,13.0,1574352760196.0,SOLO,TOP,,,,,,
13761,NA1,-2147483648,75.0,420.0,13.0,1572276879871.0,SOLO,TOP,,,,,,
13762,NA1,-2147483648,75.0,420.0,13.0,1580499944984.0,NONE,JUNGLE,,,,,,
13763,NA1,-2147483648,75.0,420.0,13.0,1579752132121.0,NONE,JUNGLE,,,,,,
13764,NA1,-2147483648,75.0,420.0,13.0,1579637186294.0,NONE,JUNGLE,,,,,,
13765,NA1,-2147483648,75.0,420.0,13.0,1566185380606.0,NONE,JUNGLE,,,,,,
13766,NA1,-2147483648,75.0,420.0,13.0,1565903373615.0,SOLO,TOP,,,,,,
13767,NA1,-2147483648,75.0,420.0,13.0,1565210213804.0,SOLO,TOP,,,,,,
13768,NA1,-2147483648,75.0,420.0,13.0,1564975411658.0,NONE,JUNGLE,,,,,,
13769,NA1,-2147483648,75.0,420.0,13.0,1595253849742.0,SOLO,TOP,,,,,,
13770,NA1,-2147483648,75.0,420.0,13.0,1594654274291.0,SOLO,TOP,,,,,,
13771,NA1,-2147483648,75.0,420.0,13.0,1594254328000.0,SOLO,TOP,,,,,,
13772,NA1,-2147483648,75.0,420.0,13.0,1584835719589.0,NONE,JUNGLE,,,,,,
13773,NA1,-2147483648,75.0,420.0,13.0,1574128108663.0,SOLO,TOP,,,,,,
13774,NA1,-2147483648,75.0,420.0,13.0,1591291050996.0,SOLO,TOP,,,,,,
13775,NA1,-2147483648,75.0,420.0,13.0,1574834798258.0,SOLO,TOP,,,,,,
13776,NA1,-2147483648,75.0,420.0,13.0,1573877369837.0,SOLO,TOP,,,,,,
13777,NA1,-2147483648,75.0,420.0,13.0,1573709601296.0,SOLO,TOP,,,,,,
13778,NA1,-2147483648,75.0,420.0,13.0,1573706484528.0,SOLO,TOP,,,,,,
13779,NA1,-2147483648,75.0,420.0,13.0,1573704278345.0,SOLO,TOP,,,,,,
13780,NA1,-2147483648,75.0,420.0,13.0,1573441126894.0,SOLO,TOP,,,,,,
13781,NA1,-2147483648,75.0,420.0,13.0,1589171237112.0,SOLO,TOP,,,,,,
13782,NA1,-2147483648,75.0,420.0,13.0,1591265405808.0,SOLO,TOP,,,,,,
13783,NA1,-2147483648,75.0,420.0,13.0,1589370316607.0,SOLO,TOP,,,,,,
13784,NA1,-2147483648,75.0,420.0,13.0,1587447261871.0,SOLO,TOP,,,,,,
13785,NA1,-2147483648,75.0,420.0,13.0,1586863548345.0,SOLO,TOP,,,,,,
13786,NA1,-2147483648,75.0,420.0,13.0,1566209932350.0,SOLO,TOP,,,,,,
13787,NA1,-2147483648,75.0,420.0,13.0,1595447449906.0,SOLO,TOP,,,,,,
13788,NA1,-2147483648,75.0,420.0,13.0,1595388765655.0,SOLO,TOP,,,,,,
13789,NA1,-2147483648,75.0,420.0,13.0,1595377499876.0,SOLO,TOP,,,,,,
13790,NA1,-2147483648,75.0,420.0,13.0,1595300356510.0,SOLO,TOP,,,,,,
13791,NA1,-2147483648,75.0,420.0,13.0,1595277351446.0,DUO,TOP,,,,,,
13792,NA1,-2147483648,75.0,420.0,13.0,1595235776408.0,SOLO,TOP,,,,,,
13793,NA1,-2147483648,75.0,420.0,13.0,1595111425185.0,SOLO,TOP,,,,,,
13794,NA1,-2147483648,75.0,420.0,13.0,1595109501967.0,SOLO,TOP,,,,,,
13795,NA1,-2147483648,75.0,420.0,13.0,1595107674100.0,SOLO,TOP,,,,,,
13796,NA1,-2147483648,75.0,420.0,13.0,1595034465848.0,SOLO,TOP,,,,,,
13797,NA1,-2147483648,75.0,420.0,13.0,1594950748743.0,SOLO,TOP,,,,,,
13798,NA1,-2147483648,75.0,420.0,13.0,1594265454621.0,SOLO,TOP,,,,,,
13799,NA1,-2147483648,75.0,420.0,13.0,1594263311089.0,SOLO,TOP,,,,,,
13800,NA1,-2147483648,75.0,420.0,13.0,1594243553385.0,SOLO,TOP,,,,,,
13801,NA1,-2147483648,75.0,420.0,13.0,1594238741886.0,SOLO,TOP,,,,,,
13802,NA1,-2147483648,75.0,420.0,13.0,1594170921109.0,SOLO,TOP,,,,,,
13803,NA1,-2147483648,75.0,420.0,13.0,1594161715805.0,SOLO,TOP,,,,,,
13804,NA1,-2147483648,75.0,420.0,13.0,1594149307982.0,SOLO,TOP,,,,,,
13805,NA1,-2147483648,75.0,420.0,13.0,1594109566758.0,SOLO,TOP,,,,,,
13806,NA1,-2147483648,75.0,420.0,13.0,1594093668435.0,SOLO,TOP,,,,,,
13807,NA1,-2147483648,75.0,420.0,13.0,1594091448876.0,SOLO,TOP,,,,,,
13808,NA1,-2147483648,75.0,420.0,13.0,1594089042637.0,SOLO,TOP,,,,,,
13809,NA1,-2147483648,75.0,420.0,13.0,1594087392657.0,DUO,NONE,,,,,,
13810,NA1,-2147483648,75.0,420.0,13.0,1594058952442.0,SOLO,TOP,,,,,,
13811,NA1,-2147483648,75.0,420.0,13.0,1586501322342.0,SOLO,TOP,,,,,,
13812,NA1,-2147483648,75.0,420.0,13.0,1586453357144.0,SOLO,TOP,,,,,,
13813,NA1,-2147483648,75.0,420.0,13.0,1585720083163.0,SOLO,TOP,,,,,,
13814,NA1,-2147483648,75.0,420.0,13.0,1585716075225.0,SOLO,TOP,,,,,,
13815,NA1,-2147483648,75.0,420.0,13.0,1585715555014.0,DUO,NONE,,,,,,
13816,NA1,-2147483648,75.0,420.0,13.0,1571605592570.0,SOLO,TOP,,,,,,
13817,NA1,-2147483648,75.0,420.0,13.0,1586281057708.0,SOLO,TOP,,,,,,
13818,NA1,-2147483648,75.0,420.0,13.0,1552427750899.0,SOLO,TOP,,,,,,
13819,NA1,-2147483648,75.0,420.0,13.0,1579306792792.0,SOLO,TOP,,,,,,
13820,NA1,-2147483648,75.0,420.0,13.0,1579306898880.0,DUO,TOP,,,,,,
13821,NA1,-2147483648,75.0,420.0,13.0,1582345900269.0,SOLO,TOP,,,,,,
13822,NA1,-2147483648,75.0,420.0,13.0,1574449572973.0,DUO_SUPPORT,NONE,,,,,,
13823,NA1,-2147483648,75.0,420.0,13.0,1569732385120.0,DUO,NONE,,,,,,
13824,NA1,-2147483648,75.0,420.0,13.0,1566432081882.0,SOLO,TOP,,,,,,
13825,NA1,-2147483648,75.0,420.0,13.0,1586544814836.0,SOLO,TOP,,,,,,
13826,NA1,-2147483648,75.0,420.0,13.0,1584378435024.0,DUO,NONE,,,,,,
13827,NA1,-2147483648,75.0,420.0,13.0,1579657239320.0,NONE,JUNGLE,,,,,,
13828,NA1,-2147483648,75.0,420.0,13.0,1566010701777.0,SOLO,TOP,,,,,,
13829,NA1,-2147483648,75.0,420.0,13.0,1564970959613.0,SOLO,TOP,,,,,,
13830,NA1,-2147483648,75.0,420.0,13.0,1564359933149.0,SOLO,TOP,,,,,,
13831,NA1,-2147483648,75.0,420.0,13.0,1562009948424.0,SOLO,TOP,,,,,,
13832,NA1,-2147483648,75.0,420.0,13.0,1561519028181.0,SOLO,TOP,,,,,,
13833,NA1,-2147483648,75.0,420.0,13.0,1569628786468.0,SOLO,TOP,,,,,,
13834,NA1,-2147483648,75.0,420.0,13.0,1569309218631.0,DUO_CARRY,TOP,,,,,,
13835,NA1,-2147483648,75.0,420.0,13.0,1567050062925.0,SOLO,TOP,,,,,,
13836,NA1,-2147483648,75.0,420.0,13.0,1566964010591.0,NONE,JUNGLE,,,,,,
13837,NA1,-2147483648,75.0,420.0,13.0,1566693903767.0,SOLO,TOP,,,,,,
13838,NA1,-2147483648,75.0,420.0,13.0,1566626092218.0,SOLO,TOP,,,,,,
13839,NA1,-2147483648,75.0,420.0,13.0,1586074853301.0,SOLO,TOP,,,,,,
13840,NA1,-2147483648,75.0,420.0,13.0,1568501111857.0,DUO,NONE,,,,,,
13841,NA1,-2147483648,75.0,420.0,13.0,1568001498678.0,SOLO,MID,,,,,,
13842,NA1,-2147483648,75.0,420.0,13.0,1563156194475.0,NONE,JUNGLE,,,,,,
13843,NA1,-2147483648,75.0,420.0,13.0,1561301287847.0,SOLO,TOP,,,,,,
13844,NA1,-2147483648,75.0,420.0,13.0,1557950624130.0,SOLO,MID,,,,,,
13845,NA1,-2147483648,75.0,420.0,13.0,1556243815808.0,DUO_SUPPORT,NONE,,,,,,
13846,NA1,-2147483648,75.0,420.0,13.0,1552545298852.0,NONE,JUNGLE,,,,,,
13847,NA1,-2147483648,75.0,420.0,13.0,1595194335875.0,SOLO,TOP,,,,,,
13848,NA1,-2147483648,75.0,420.0,13.0,1595185946355.0,SOLO,TOP,,,,,,
13849,NA1,-2147483648,75.0,420.0,13.0,1592547774460.0,SOLO,TOP,,,,,,
13850,NA1,-2147483648,75.0,420.0,13.0,1592374465702.0,SOLO,TOP,,,,,,
13851,NA1,-2147483648,75.0,420.0,13.0,1591942251388.0,SOLO,TOP,,,,,,
13852,NA1,-2147483648,75.0,420.0,13.0,1591773219542.0,SOLO,TOP,,,,,,
13853,NA1,-2147483648,75.0,420.0,13.0,1590995534147.0,SOLO,TOP,,,,,,
13854,NA1,-2147483648,75.0,420.0,13.0,1590955228757.0,SOLO,TOP,,,,,,
13855,NA1,-2147483648,75.0,420.0,13.0,1590952513031.0,SOLO,TOP,,,,,,
13856,NA1,-2147483648,75.0,420.0,13.0,1590302146536.0,SOLO,TOP,,,,,,
13857,NA1,-2147483648,75.0,420.0,13.0,1586029467700.0,SOLO,TOP,,,,,,
13858,NA1,-2147483648,75.0,420.0,13.0,1584426223863.0,DUO_SUPPORT,NONE,,,,,,
13859,NA1,-2147483648,75.0,420.0,13.0,1584172065737.0,DUO,TOP,,,,,,
13860,NA1,-2147483648,75.0,420.0,13.0,1583390517506.0,NONE,JUNGLE,,,,,,
13861,NA1,-2147483648,75.0,420.0,13.0,1582876711876.0,SOLO,TOP,,,,,,
13862,NA1,-2147483648,75.0,420.0,13.0,1581556491472.0,SOLO,TOP,,,,,,
13863,NA1,-2147483648,75.0,420.0,13.0,1574629321082.0,SOLO,TOP,,,,,,
13864,NA1,-2147483648,75.0,420.0,13.0,1596768874520.0,SOLO,TOP,,,,,,
13865,NA1,-2147483648,75.0,420.0,13.0,1596414749629.0,SOLO,TOP,,,,,,
13866,NA1,-2147483648,75.0,420.0,13.0,1596412848463.0,SOLO,TOP,,,,,,
13867,NA1,-2147483648,75.0,420.0,13.0,1596410398344.0,SOLO,TOP,,,,,,
13868,NA1,-2147483648,75.0,420.0,13.0,1592621233551.0,SOLO,TOP,,,,,,
13869,NA1,-2147483648,75.0,420.0,13.0,1592592630594.0,SOLO,TOP,,,,,,
13870,NA1,-2147483648,75.0,420.0,13.0,1590365848494.0,SOLO,TOP,,,,,,
13871,NA1,-2147483648,75.0,420.0,13.0,1578865457590.0,SOLO,TOP,,,,,,
13872,NA1,-2147483648,75.0,420.0,13.0,1598016953320.0,SOLO,TOP,,,,,,
13873,NA1,-2147483648,75.0,420.0,13.0,1596124037240.0,SOLO,TOP,,,,,,
