,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
1023,699b6cdb-dde7-49fd-8352-8e203f679b5b,RANKED_SOLO_5x5,DIAMOND,II,g7w2gCtWEgWXwIQLrvN951q2fFYkopjGLY3nQQufD11B0a9h,mrpotatoface,37.0,99.0,70.0,False,False,False,False
1024,ce315593-00e8-466a-993d-cd159a5b894c,RANKED_SOLO_5x5,DIAMOND,II,_oTkvrCdFP-Aoz903D92Ql_eSCwfkswFVOJPRRwYWL-23ekd,Showtoku,34.0,86.0,46.0,False,False,False,False
1025,9899a927-9c30-4a9a-93d0-73b4b2e7fccb,RANKED_SOLO_5x5,DIAMOND,II,bdZlYi5Wfksw-IgDX9qrAWqStv0ySO-DwRXMuaIo9IOnryic,For SKT ,57.0,33.0,31.0,False,False,False,False
1026,38055cd7-d247-4272-a689-10cd06ffd41a,RANKED_SOLO_5x5,DIAMOND,II,NfustiGAuLDZFe8zXYyWph5FXlkQ3Il8Vstrf8y7S3gwcckU,sakura174,21.0,254.0,239.0,False,False,False,False
1027,e69454f2-8233-4899-bfcb-7dafbb867f64,RANKED_SOLO_5x5,DIAMOND,II,rol9JZhwiFP-Zjwlis1DgydSzRXCM8RsLN2CdRDGW82GIe8s,Snap JaggarSweet,19.0,229.0,214.0,False,False,False,False
1028,39584b46-c902-49ce-af78-1c7efb25da23,RANKED_SOLO_5x5,DIAMOND,II,7ib-4r6cFJUv4KTvw4Hvm1uqFD_FeaWXqzobL20MemlsyREc,TrashChampool,65.0,163.0,146.0,False,False,False,False
1029,bb38465f-0f3d-4e99-9b9f-bcabbbcec3e9,RANKED_SOLO_5x5,DIAMOND,II,jykkjVfCuJzfHU4uCiyfRHZOBguyGEhUS6ndiQUtUHM_AjFV,Fatal Feeling,15.0,72.0,72.0,False,False,False,False
1030,7a85fad0-8f87-4fff-9351-f90625948475,RANKED_SOLO_5x5,DIAMOND,II,rn70pBCG7zfVQl0VR-X_yaD7KZVjoe3306aI8wy3qBJzZvd3,ASmartMonkey,17.0,143.0,92.0,False,False,False,True
1031,31845af7-afc6-4ad4-8b83-4031b5693c27,RANKED_SOLO_5x5,DIAMOND,II,eLWCAD90Vo0SzlTRo-QYBrMnG1EalzuDIiS0Pi-TBTVPmEIB,Knight9zz,75.0,133.0,116.0,False,False,False,False
1032,396b13bc-d1f8-4ff2-94b1-9795f15575cb,RANKED_SOLO_5x5,DIAMOND,II,NmZSa3t2XLD0bDR-BA79gdy8BVIRwvykil_QycAlrxn2Ixgd,Jesµs,20.0,157.0,133.0,False,False,True,False
1033,d2b28269-c76c-40e4-8dc7-270888788477,RANKED_SOLO_5x5,DIAMOND,II,58E0QBRHM0_X3F5_9bPcCftT7gE6SOeI61lvGjynkwrpcgqF,SNAKE IRL XD,0.0,259.0,242.0,False,False,False,False
1034,7a1d207e-b7d0-4ee9-92a7-ba5dbf7a722a,RANKED_SOLO_5x5,DIAMOND,III,KLz3COFRaeXlegfaVFEu2r_nX5opzXT2Xiqla7MmZnKWYWDk,188,69.0,164.0,120.0,False,False,False,True
1035,588e3c7e-c0dc-438e-8326-fa482d3f4c6e,RANKED_SOLO_5x5,DIAMOND,III,v2VwGAotAAgCEGy2HkK16wUq2nK-AF183yv_RriC4otBcG4Y,ATB Storm,0.0,362.0,321.0,False,False,False,False
1036,8b73e0ce-2057-48a7-bb66-2f9d0ffae4d2,RANKED_SOLO_5x5,DIAMOND,III,M5vxQAdXTMc6FRKKJjYCjp7zGa13iYi1Wq63uEBF0trcDBzu,taylorclone,67.0,33.0,23.0,False,False,False,False
1037,1fd2554b-d9d1-4f09-a5d0-54998d88f516,RANKED_SOLO_5x5,DIAMOND,III,J5Yp9HgxvzNwMEmSKeH8nvwxo131-qAxX5wbPzwfaTnLEl0n,0044,25.0,107.0,89.0,False,False,False,False
1038,2b753708-437b-46fc-9c26-f8b2d2d9a973,RANKED_SOLO_5x5,DIAMOND,III,OrLOynzM1viEncQ6IsZ0NCN-kskpxDWTE5xDJS9pR_4wBQ-t,flàvor,29.0,543.0,513.0,False,False,False,False
1039,9ee4e633-82be-4aba-9c47-fbe418d677e1,RANKED_SOLO_5x5,DIAMOND,III,kJuPuVIKm71d-cRNzrDOfFc9zRC2MhVOufWyb-rka6GbhMLN,sweet kikiya,13.0,49.0,35.0,False,False,False,False
1040,851025be-0a02-487f-a06d-00cf37bb704c,RANKED_SOLO_5x5,DIAMOND,III,O6eTR5P0zra5A7L1quDGsHBSMYdl1uOYiGTrTIZFShpEiWVu,SpaceHonor,61.0,46.0,38.0,False,False,False,False
1041,477c38bf-b2ed-4fdc-8eb3-140d08a07b6c,RANKED_SOLO_5x5,DIAMOND,III,m8HJNgSt4krXY8D1zg4VreEEZZAp2piH_3hVDJEinQ8G5-84,Cuck Destroyer,0.0,418.0,407.0,False,False,False,False
1042,622d896f-dd95-4a8f-8ed9-7b77e411082f,RANKED_SOLO_5x5,DIAMOND,III,4-KAycRyqssy2KQRU6_XMz7ayZxU9Eln0OdNPm_OvPhcBjf4,dOvOb,72.0,48.0,25.0,False,False,False,True
1043,9ee4e633-82be-4aba-9c47-fbe418d677e1,RANKED_SOLO_5x5,DIAMOND,III,vG9qVVLODsZE7EAeb9MankXFCZnq0-Uvv5vKG9ijdpWO62ro,xiao táng dòu,33.0,73.0,97.0,False,False,False,False
1044,d1726b97-0f61-43cf-9195-f2d00dd46709,RANKED_SOLO_5x5,DIAMOND,III,MS60lV5GvlWJgjJDhsgRW-4P2JOq6KvW3b7oemXJ4BlClrTd,Rednuz,86.0,355.0,325.0,False,False,False,False
1045,5bc7185c-6f2c-4a4d-a03b-7c02aba7f88a,RANKED_SOLO_5x5,DIAMOND,III,Yoevt-m5x5dxdhw_NfxYxfitzaCiVxiBv7cxj2JlRDceoXAN,bsq,0.0,86.0,84.0,False,False,False,False
1046,680cf7ca-c07e-4906-9e5d-34bc583b5d90,RANKED_SOLO_5x5,DIAMOND,III,5dhUSJ6Ouce4fTwnXM82pL2DnyXzQZhBcdv-ehvJF-Z6f7nK,Dingie,21.0,170.0,182.0,False,False,False,False
1047,35835140-3da5-4102-8ed8-16abf4ff1848,RANKED_SOLO_5x5,DIAMOND,III,1H4Zuf4iJQz8SHRJgKX6RCsLxL-Xm0PVb05tpmUm3_zJTgd6,i bench my team,22.0,165.0,137.0,False,False,False,False
1048,a9fa67c3-4b15-433b-b1b5-8be8dddc2036,RANKED_SOLO_5x5,DIAMOND,III,Lcp9FMfy9YV0CMf1KfRHfR2ZlLsI-0aGxCFUzmhB0GZDq1aQ,02022,95.0,248.0,175.0,False,False,False,False
1049,f9b237ce-eedc-4ff4-a50c-c2687553908b,RANKED_SOLO_5x5,DIAMOND,III,65kLu_WPSPeouQvjQ37D_k_o5UJMobxqPmZ4harxZ5oR0eSi,Tactical Misplay,15.0,82.0,69.0,False,False,False,False
1050,cbcbe1c0-57ba-4670-afe2-c088ae133ed8,RANKED_SOLO_5x5,DIAMOND,III,6X04r8-PrpCNpTezB25pe7_6lgbv2WttLe8LhVKEoUHWNmNs,Saturns,75.0,86.0,39.0,False,False,False,False
1051,d9bcc7db-a27e-4f4f-9920-7ddd7a433ed7,RANKED_SOLO_5x5,DIAMOND,III,F882C5gn8DM6N4sc2dMKgSlyZ4_cix9L0OmYchAQk-kvQH28,PMA,14.0,124.0,96.0,False,False,False,False
1052,2c938dc3-bda0-486a-a4a9-d8758f4e76df,RANKED_SOLO_5x5,DIAMOND,III,aUgL3Z__9VUk9IlENHYkKbAS46mBQVaoqyq4qUx2JKOSu_nD,0AS1S,31.0,263.0,226.0,False,False,False,False
1053,9d061014-6f74-4e42-9247-657504482608,RANKED_SOLO_5x5,DIAMOND,III,b3_vb9iKts74x69JxB1jXVEYbBc6OBvx9UWba4cQJ-OGqNY_,xKeIsey,78.0,107.0,112.0,False,False,False,False
1054,525a75a0-a036-4c1b-975e-edf6cd27dc37,RANKED_SOLO_5x5,DIAMOND,III,WGllGfRr6w5JLxA9-HENXFB5fl0LC615F88Il1vf79Tlv0lA,TFT TheStryg,76.0,111.0,102.0,False,False,False,False
1055,6a07d6dc-7263-4517-95d1-de1deb5ea018,RANKED_SOLO_5x5,DIAMOND,III,aBJjCSRPAbzsXdHlW0XYjSbgzXkk4-OJ1143iUzXJJOdyBEw,Kamza,0.0,47.0,39.0,False,False,False,False
1056,b2068b82-8d83-4616-a524-3a3bd4d17568,RANKED_SOLO_5x5,DIAMOND,III,ieHezQFlMHpF6UcE1KtICdiLJDYB_kX3RXVTnQLPk4StCC0i,Frischyy,31.0,123.0,83.0,False,False,False,False
1057,75bc6320-51a6-4362-ae5c-da79fb9f63e3,RANKED_SOLO_5x5,DIAMOND,III,8_KvaO4XSt9WCi4Ih5cIN2E-F7LeJNRK5gf51nLV-knnMbip,Listenss,51.0,702.0,685.0,False,False,False,False
1058,db124530-b3dc-4123-ae4a-b767b0751008,RANKED_SOLO_5x5,DIAMOND,III,0pFBq8DyW1b8ehKACWKn5w3oqmic3_BS_qujA7s3uu-pDzUq,jofan,5.0,48.0,44.0,False,False,False,False
1059,7f6bae53-ec07-4d3c-b4d9-25164348a447,RANKED_SOLO_5x5,DIAMOND,III,DG-IuK35uEpxf4sLq3DSpQe20r3tvR5fBCygrfxhpAmNBvnu,WFQRA,0.0,312.0,293.0,False,False,False,False
1060,9ee4e633-82be-4aba-9c47-fbe418d677e1,RANKED_SOLO_5x5,DIAMOND,III,1WZzTxg2gLP-lAFBj2H42Udz2J_bdHeCuGmHTQQei5z328zI,Xeraths Scripts,29.0,261.0,253.0,False,False,False,False
1061,8b73e0ce-2057-48a7-bb66-2f9d0ffae4d2,RANKED_SOLO_5x5,DIAMOND,III,-UVjR2DIIlzgnDxeiqFH04UUGMgFPH-KGICJZ1qYgpjD6T-e,Tanksiss,75.0,345.0,297.0,False,False,False,False
1062,d2b28269-c76c-40e4-8dc7-270888788477,RANKED_SOLO_5x5,DIAMOND,III,xl6ILgocFTzGfgjaj-OSzQX8GDlTaq5tcBvjMrpiTTON1ANF,Ânkor,0.0,64.0,59.0,False,False,False,False
1063,3cc5f65d-af8c-4c03-a48c-5bd90b7da792,RANKED_SOLO_5x5,DIAMOND,III,HnJFWw-vMSO6TTvvAT8F-Ql3L1oMhxkkdIq8KiVor5Wi_kZM,CCE Meyerson,0.0,139.0,153.0,False,False,False,False
1064,5010d08b-cb00-415c-af34-e6e02edfdd24,RANKED_SOLO_5x5,DIAMOND,III,0WcXJh4h1Nn6d4N6977K9rv_hp7X0eeMZUOJE1yEAp-KqOZx,Tesla,75.0,103.0,63.0,False,False,False,False
1065,7cf1753d-9ac8-4cf6-962b-bbf096a93263,RANKED_SOLO_5x5,DIAMOND,III,motQtvPv5QUXNhbDsZfnHfWiIWKr60TEgrDwaylzdBPn9kaD,Shmiegs is BACK,53.0,96.0,76.0,False,False,False,True
1066,262186f5-8a3c-4e80-8691-cd896bcd835b,RANKED_SOLO_5x5,DIAMOND,III,mvQHevqicfavibvQbC9xdwo0FqEDWEIYxghj-f65RAEAem8n,Behind Light,26.0,346.0,331.0,False,False,False,False
1067,acfa5c75-771a-4f84-ad3e-4c33c0231311,RANKED_SOLO_5x5,DIAMOND,III,cnrjzepDPdFepApLxAAjw8T4P9Izw2ppAoPU5gz7u8cwAuob,jenníé,0.0,218.0,223.0,False,False,False,False
1068,5cb032ca-5b58-463d-8e70-4a478828a7bd,RANKED_SOLO_5x5,DIAMOND,III,T_UYDpPPEMJCzJ_jNXehjb2vUazErd_4O7REAbX9i9Li7BDg,GTX Titan Z,39.0,627.0,619.0,False,False,False,False
1069,fc42327c-4e9d-4e4e-b725-a9d6207c85ce,RANKED_SOLO_5x5,DIAMOND,III,WAHis9uuIsooDft0ILYpun6eVXT6ZspT9_gv6OTidYHNyLDj,SNOOPPPY,0.0,392.0,336.0,False,False,False,True
1070,f88d09fc-3b7b-4104-96c0-8169c72fcb96,RANKED_SOLO_5x5,DIAMOND,III,d1fOB9C7wcI4OEkWdA99hpFF66WYe-4UmjMDCrhDTR5v9sGF,TheCrimsonAshole,62.0,43.0,33.0,False,False,False,True
1071,5bc7185c-6f2c-4a4d-a03b-7c02aba7f88a,RANKED_SOLO_5x5,DIAMOND,III,QXzboZrj2rMxmo0ZjeO7us8YsBNb_lbVu2V26-E_wtknIpuz,DivineMantra,75.0,190.0,171.0,False,False,False,False
1072,7cf1753d-9ac8-4cf6-962b-bbf096a93263,RANKED_SOLO_5x5,DIAMOND,III,rz5zH1juxTcQj4--nmc_wa8LirfGWMqdA1dLfTrVxLRZR4Vc,BigBossThaDon,14.0,60.0,72.0,False,False,False,False
1073,c3b06ae2-f594-4d2b-a84b-e417f039cc6e,RANKED_SOLO_5x5,DIAMOND,III,yN1YNKK1NSktvK0wpLbHXENrfYD_d6cEORHweHj5nmho4MJP,T1 Fioh,94.0,138.0,99.0,False,False,False,True
1074,6c9d52a6-8058-432b-96fe-3634539c1052,RANKED_SOLO_5x5,DIAMOND,III,srJgJENBjBfCGRHFGObKiMoVVVxIfgPVt2FWbEYKbIy9yVjM,Swordd,30.0,25.0,12.0,False,False,False,False
1075,ce56f4dc-c444-428e-be7c-f9fcd8be2d52,RANKED_SOLO_5x5,DIAMOND,III,MMconTSFWYesRBhFB3yycddak3Pkkc9soAcHsjMyHyt-TwQf,Soraka or Sakura,58.0,364.0,347.0,False,False,False,True
1076,650473c4-c3b1-4f5d-be59-f21e2d32cf6a,RANKED_SOLO_5x5,DIAMOND,III,skAU2vcpwmsFNtLlukGgnWe5uD-hI3Tu-pCQJcSBpX1Xt4Lt,dog6,75.0,243.0,184.0,False,False,False,False
1077,80f4712b-a8a3-48f7-8205-b38430d8b39b,RANKED_SOLO_5x5,DIAMOND,III,UkNaCxmz-j7oq_HWfjyRblk7d17fcgzvDLQbAj2Eltlzw60T,DrunkenSun,45.0,58.0,51.0,False,False,False,False
1078,477c38bf-b2ed-4fdc-8eb3-140d08a07b6c,RANKED_SOLO_5x5,DIAMOND,III,gPkCiQrkZa39RGL660LgyTIx7mXBq8fPGOgVElw8KlVEBtZV,iAybendito,8.0,493.0,481.0,False,False,False,False
1079,acfa5c75-771a-4f84-ad3e-4c33c0231311,RANKED_SOLO_5x5,DIAMOND,III,vW2y9xFgIq5kjCGsdggpV2ylocMxSYx1PAZ6gNZDabLSw_KL,Conveying,61.0,264.0,220.0,False,False,False,False
1080,faf6bd2f-9b33-4c5c-ae49-a6e86934b12d,RANKED_SOLO_5x5,DIAMOND,III,v9vaBMWixInJuEXSU3QDoggPcg4STf67uIwbVsC2aCpT8y1M,Hide on barrel,100.0,44.0,29.0,False,False,False,False
1081,0452dfe0-64ed-4182-a1ee-e0a63ee71462,RANKED_SOLO_5x5,DIAMOND,III,RqE1yMGI3gp17PV6nUerfQk09VGN-RmVL3bYLeLqPbMc0A0-,Reformıng,0.0,326.0,333.0,False,False,False,False
1082,8684d154-d6f8-4481-8223-86235e27a034,RANKED_SOLO_5x5,DIAMOND,III,laliKXNOhQrpsd5pWf6euwbeWkze7T_Dzp38Jo7E9XcPUoGS,TheUnamedSadness,0.0,291.0,297.0,False,False,False,False
1083,f9b237ce-eedc-4ff4-a50c-c2687553908b,RANKED_SOLO_5x5,DIAMOND,III,KrutNvL6q_ZhJDOGSoF_I9BskN8OywCzVcBnd_Iv2iKYxWtd,potatoeblasterll,18.0,528.0,505.0,False,False,False,False
1084,b7355498-9097-4efa-8b3c-58ec62144297,RANKED_SOLO_5x5,DIAMOND,III,BETjZN5D6-7HDsdI61PHzRXqYu79nVw3GmOb-IAd-2nRjAmX,Huntik1000,47.0,187.0,160.0,False,False,False,False
1085,03ac6da7-64c7-4d67-931b-c5aa5ae10e11,RANKED_SOLO_5x5,DIAMOND,III,GiUwlBY6VQPS-3B0ziNToiw6j9Bt3kaOzeK6rcaHwvSoTwo0,SandMonkey18,39.0,287.0,240.0,False,False,False,False
1086,21da1537-7fe8-4ece-890c-1f2bd46bb602,RANKED_SOLO_5x5,DIAMOND,III,5MH17950jFnShFwDVPn23f7PkuLB4ihPoOhc9saFFEP3jcG7,Ankle Break3r,75.0,53.0,49.0,False,False,False,False
1087,0f2b2ac0-9d7d-46ad-81ce-ed7d0fe14fb5,RANKED_SOLO_5x5,DIAMOND,III,rGCNENBVxIDpsI23kYg6LfD7iH5MbAjOu5BwSn9j7g3Epnis,1Sterling1,76.0,510.0,445.0,False,False,False,False
1088,a2e0d2e0-4d96-4e7f-a50f-bd84f81b3595,RANKED_SOLO_5x5,DIAMOND,III,ZDXX4dL3-gAvQ0braiCEdcw1ax0PTYEIHOmhOHWgc7vkGfAh,Draven my dream,57.0,106.0,95.0,False,False,False,False
1089,d077f835-9440-4793-8f2b-4722179b0d87,RANKED_SOLO_5x5,DIAMOND,III,6jypwmlbW3v6c9Wgze7Lzu-C5as4O3A6XP8jDk1_7MK_PNRQ,Toxititty,0.0,95.0,75.0,False,False,False,False
1090,a79bb849-8af7-49fb-a67c-f137997dd45c,RANKED_SOLO_5x5,DIAMOND,III,sbWJAAHlZR5KdtWFQ40v5fxDv9fl1ieasizyp1d0-dEJm-Fp,Treachery,0.0,318.0,328.0,False,False,False,False
1091,1110ae56-3fd6-4e9e-ab32-fa2cbfe4dd79,RANKED_SOLO_5x5,DIAMOND,III,-DLw2nYXdUbPblMG_z-uxXqL5cO1AVJGNasVDDCdK-eiWcbz,stupidweakmental,42.0,451.0,457.0,False,False,False,False
1092,477c38bf-b2ed-4fdc-8eb3-140d08a07b6c,RANKED_SOLO_5x5,DIAMOND,III,91I2CSRByQY3YYLJOEksGgKSq1T2Knwt1aHGc6dnPvnopBUL,Nuò Yán,0.0,91.0,71.0,False,False,False,False
1093,9899a927-9c30-4a9a-93d0-73b4b2e7fccb,RANKED_SOLO_5x5,DIAMOND,III,RxhbtqpChD7IzlEwCS6kXQ-PpUV5TlbEtudQA7wF7FlTY07x,kog lulu abuser,63.0,116.0,130.0,False,False,False,False
1094,b938d19e-3b3f-462e-8daa-ad033655bc88,RANKED_SOLO_5x5,DIAMOND,III,nEiPY-WHqsPpUtUv1TVLR1jbl9dHmeDn5Jjqn62LPJPk_MPZ,I Faded Covid,20.0,40.0,29.0,False,False,False,True
1095,792e47f6-b2b4-4061-a43c-3a31d7ea493f,RANKED_SOLO_5x5,DIAMOND,III,4CulVyGlEogFw7iQVpG_aGphsq7242_8u5cmtdxUyrZysUIc,TTV IKeepItTaco,16.0,193.0,202.0,False,False,False,False
1096,2b753708-437b-46fc-9c26-f8b2d2d9a973,RANKED_SOLO_5x5,DIAMOND,III,BTwe8KtAWTi7pVdsvBK72mmaOfawuSJDxQeEO41wrUc-u-8K,ICareBecauseUDo,0.0,86.0,66.0,False,False,False,False
1097,9899a927-9c30-4a9a-93d0-73b4b2e7fccb,RANKED_SOLO_5x5,DIAMOND,III,lCOEN1c-GuLN3cwg5VUMwWTR32pvEJdv0E4NFhrDgfhm6tfi,092384091076,22.0,337.0,316.0,False,False,False,False
1098,d1726b97-0f61-43cf-9195-f2d00dd46709,RANKED_SOLO_5x5,DIAMOND,III,1kvMAgmRZcuN81YjICdmwZNq67hI90PUy8ixxOodozpgtVCn,coochiewrangler,15.0,94.0,77.0,False,False,False,False
1099,f1448acf-1c69-4b92-b22a-74cefe75e704,RANKED_SOLO_5x5,DIAMOND,III,GwPBAORC0C4Bh59YQIvdsdaqCzgIMR8UlF1afKU7yQQL4Tqf,Pwanay,66.0,717.0,718.0,False,False,False,False
1100,2e1211ff-2a2f-4cb6-ba06-5f45bb5e56c8,RANKED_SOLO_5x5,DIAMOND,III,Ll-bPOELTJxlCi8ho8ALkXLYMtlDjpHrLC9MFXvqM1nRk36X,ßªbÿ Ïm Ðä Ðäwg,15.0,173.0,109.0,False,False,False,False
1101,7f6ce4db-d72a-47c8-b0ef-3110d5f3e7c5,RANKED_SOLO_5x5,DIAMOND,III,j0tC3Wg3SyXTddlNhy3yufJOgiqnAnX3qoMNkoSis8BNAAQo,Iron4CarryLord,46.0,70.0,53.0,False,False,False,False
1102,f82b6b28-9f45-4539-9bb3-b3499fffd701,RANKED_SOLO_5x5,DIAMOND,III,bdbSTp2T8v68NjQJfN8c30TLozYHEcAablFlkF8wvLYqHXis,Trieuly,24.0,30.0,34.0,False,False,False,False
1103,9ee4e633-82be-4aba-9c47-fbe418d677e1,RANKED_SOLO_5x5,DIAMOND,III,q2WvyfrOky-fto5xHZZs19FPggCvy27sOdAYExbanlgVJzAs,Wei He Zhe Yang,88.0,601.0,592.0,False,False,False,False
1104,dcf053b6-16b0-4060-aca2-44695ee1851e,RANKED_SOLO_5x5,DIAMOND,III,5m9UlXMQfS6Tp_gv0oHONskEoryVkgpLO4rQgo3o5FyGQVqq,AlphaAdvance,38.0,298.0,243.0,False,False,False,False
1105,1d351027-df7b-4fa5-b395-b54b297764b7,RANKED_SOLO_5x5,DIAMOND,III,bXS1upKKE_qF76C6SnMja2WI31ucVY2HCNPgTHzruiczani1,Chaecasso,6.0,86.0,87.0,False,False,False,False
1106,525a75a0-a036-4c1b-975e-edf6cd27dc37,RANKED_SOLO_5x5,DIAMOND,III,z04CbW-SAaUG6ZbvcIUIkwofQzZWjgvLH1Y2HMg0ntjjrJlC,Fu Zhù J8 Da,38.0,238.0,151.0,False,False,False,False
1107,58aab8e6-68e2-4a7f-a3bc-03d88bff1a26,RANKED_SOLO_5x5,DIAMOND,III,kOd19jy-7ZQ0ZVm_3Towhs2-sMDrdVoPAHDiC1yF0Q_YoH3t,Nevares,2.0,70.0,70.0,False,False,False,False
1108,4bb4fe96-860f-4061-85df-c99b3be19341,RANKED_SOLO_5x5,DIAMOND,III,PRD9SQtk7QAo9cVNabK_9IrtmMDP0ADmS6gLd59qTk0PHy4G,cygnetking,4.0,677.0,647.0,False,False,False,False
1109,a79600fa-25c1-4e60-9400-3890a42adb4e,RANKED_SOLO_5x5,DIAMOND,III,ODw62_9wckSA2YDZkV-RSCcEz1ivf7P0_yCf0jt3ubxk_KTR,StixV2,66.0,45.0,16.0,False,False,False,False
1110,57e5278b-ba93-4439-8347-f31f2f6195b7,RANKED_SOLO_5x5,DIAMOND,III,YeHj24HbJcPBmaC9IY0YSdFb5Nk2z-l_PMs42wHNi2kLcQkh,LastG0dXuan,75.0,287.0,260.0,False,False,False,False
1111,ed97a75a-494b-4732-a553-a57df0a2d396,RANKED_SOLO_5x5,DIAMOND,III,RyIxmN8ECwZ9rq0-EbDmnCBMS0bWThFGLV4gNtPsz0FNUsMu,First Kyu,25.0,322.0,293.0,False,False,False,False
1112,49c7dfbe-dfb2-474a-8474-f5cba51c9239,RANKED_SOLO_5x5,DIAMOND,III,OPUh2TrpM34IaOgFhgmugknhPb6A8WMA4ihsTN00nMTsmASK,Shayo,17.0,104.0,96.0,False,False,False,False
1113,699b6cdb-dde7-49fd-8352-8e203f679b5b,RANKED_SOLO_5x5,DIAMOND,III,munx1qbPGs7UpeDVrbVE62X1LSwDFvaLP44BaUdeNndMpJVU,BurboBuggins,30.0,449.0,441.0,False,False,False,False
1114,ab1e17ae-ba89-4010-a6e8-f7e4a6adc301,RANKED_SOLO_5x5,DIAMOND,III,TP_5gIG-Juh_IxrBZBRrxrPnI201mzny_Lmlo-LSQ3PNqnb-,Pyke Mid,63.0,498.0,491.0,False,False,False,False
1115,e7e6539d-e9d5-4c3b-be7a-b49ffa70ca7d,RANKED_SOLO_5x5,DIAMOND,III,lfr2O5gLL_OSDqm5jp7WhITEklUnvE750vHdpg1PXGh15Vqv,I main alcohol ,66.0,137.0,129.0,False,False,False,False
1116,06bdb54c-45bf-4cf6-8d57-a4eca3407993,RANKED_SOLO_5x5,DIAMOND,III,vM_ralaPuCYpn497A41pRYnGXhOBeoTgU4tERZrfdA4nbCvT,Largente,68.0,91.0,88.0,False,False,False,False
1117,5e4a4d42-8068-4ea6-976e-cbb018d89aec,RANKED_SOLO_5x5,DIAMOND,III,aNtuPkfOJ-VX6qT3yP6ybFy35n2g2QbwBK4srgsqEDAzJ5SZ,work smarter,0.0,70.0,26.0,False,False,False,False
1118,39584b46-c902-49ce-af78-1c7efb25da23,RANKED_SOLO_5x5,DIAMOND,III,2QQY1lsdFYPt8CEdC4dOiiAAY2MXiIi-AzTpkMKc6-qwjpsh,GustoFranko,30.0,556.0,575.0,False,False,False,False
1119,21da1537-7fe8-4ece-890c-1f2bd46bb602,RANKED_SOLO_5x5,DIAMOND,III,ZHZC4LywSlbZlxvdcmePaPKQ7HJyxtN8G0nK6CMAwYHH_gFg,Lin,67.0,34.0,15.0,False,False,False,False
1120,ee9adaf0-5f74-4961-8192-b666b787fc3c,RANKED_SOLO_5x5,DIAMOND,III,4TPL7zxCXraAXoSraiPimKBJUXBN_44xUY5XwoqpWE60fycg,Ggravity,0.0,60.0,53.0,False,False,False,True
1121,0a1201ec-4e09-4221-8c9f-f19222aabb71,RANKED_SOLO_5x5,DIAMOND,III,LYWOEOAFbgnROrJ9_d7M0piecmgvqVSJuGyVjRh0AicO9OTP,freeandrewfarted,79.0,81.0,63.0,False,False,False,False
1122,1fd2554b-d9d1-4f09-a5d0-54998d88f516,RANKED_SOLO_5x5,DIAMOND,III,Zrn8hnJBgo_ua4Fo0AIh4ebMM5Zp2AabBR2KpGpTPvxf47VD,Terry1126,0.0,684.0,676.0,False,False,False,False
1123,ef3508c4-e507-4469-8e91-d8a8b0008201,RANKED_SOLO_5x5,DIAMOND,III,R5C-hGVWO18mXolVsekajHbjAhFlnLyak2x3UnWcw9q61XwD,eternaI rain,0.0,114.0,94.0,False,False,False,False
1124,a5391e54-4960-4e24-a4bc-340fbc631e81,RANKED_SOLO_5x5,DIAMOND,III,evQRPJExJpiTuYBdLb9F0fYlRhmwN58wrq3vhdKdhPoxqI5H,EU Parasitoid,25.0,81.0,61.0,False,False,False,False
1125,2ed10cdc-5377-4ea5-b831-f4df9b882f8b,RANKED_SOLO_5x5,DIAMOND,III,xZyxKeL_GUdYDcXto_McFDP0CHl8Ez1mMD_P9oDehURci1KF,Muhammad Ali,0.0,75.0,44.0,False,False,False,False
1126,8db70413-1d2a-443d-9fec-4c98de7afb78,RANKED_SOLO_5x5,DIAMOND,III,7wzBKmjeYBv9By3MAqbJ7zd57r3cebQBa_727CkO7nC3pcyR,4fun hehe,100.0,39.0,15.0,False,False,False,False
1127,ce315593-00e8-466a-993d-cd159a5b894c,RANKED_SOLO_5x5,DIAMOND,III,xDqEw-qjdaLYdOKjmGt3ckxCP_PLJipXTqcawTOVr5G99soB,immajapanese,65.0,367.0,320.0,False,False,False,True
1128,d9bcc7db-a27e-4f4f-9920-7ddd7a433ed7,RANKED_SOLO_5x5,DIAMOND,III,zOx9jste3_ac5wmXaJFDZEfsJn83Hy4p4XIoxZBZ4AVDAu8_,foggedftw,100.0,46.0,34.0,False,False,False,False
1129,2dc2780a-63a1-49a7-98bc-96c871cae445,RANKED_SOLO_5x5,DIAMOND,III,g2XraeWrjV-3Cqkfk03u0950aF1vwEQF6kXBVMYA9Ma-ZPn4,Matthew Voicu,44.0,31.0,18.0,False,False,False,False
1130,a79600fa-25c1-4e60-9400-3890a42adb4e,RANKED_SOLO_5x5,DIAMOND,III,x_TR4SV80w0doGek7mnEx6HGagJ73v2RBoQWJGX1MbTRbgWs,ReGanMianHaoChi,94.0,100.0,86.0,False,False,False,False
1131,6da56e24-885c-4b52-b9d5-cf9daa99d391,RANKED_SOLO_5x5,DIAMOND,III,lL88VxY1GSiH0x1VMA8zSXdNvq-ZnA5quJ7A4Xpt00X5fx-y,Zoe Think How,79.0,343.0,326.0,False,False,False,False
